ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency,throughput
359,KB1,ARQ,Default,200,0,1,25,0,0.2004,0.888889,7984.03
360,KB1,ARQ,Default,200,0,1,25,0,0.2104,0.888889,7604.56
361,KB1,ARQ,Default,200,0,1,25,0,0.204,0.888889,7843.14
362,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
363,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
364,KB1,ARQ,Default,200,0,1,25,0,0.2019,0.888889,7924.72
365,KB1,ARQ,Default,200,0,1,25,0,0.2007,0.888889,7972.1
366,KB1,ARQ,Default,200,0,1,25,0,0.2027,0.888889,7893.44
367,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
368,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
369,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
370,KB1,ARQ,Default,200,0,1,25,0,0.2032,0.888889,7874.02
371,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
372,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
373,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
374,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
375,KB1,ARQ,Default,200,0,1,25,0,0.1999,0.888889,8004
376,KB1,ARQ,Default,200,0,1,25,0,0.1997,0.888889,8012.02
377,KB1,ARQ,Default,200,0,1,25,0,0.2027,0.888889,7893.44
378,KB1,ARQ,Default,200,0,1,25,0,0.2042,0.888889,7835.46
379,KB1,ARQ,Default,200,0,1,25,0,0.2003,0.888889,7988.02
380,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
381,KB1,ARQ,Default,200,0,1,25,0,0.2009,0.888889,7964.16
382,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
383,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
384,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
385,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
386,KB1,ARQ,Default,200,0,1,25,0,0.1994,0.888889,8024.07
387,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
388,KB1,ARQ,Default,200,0,1,25,0,0.2048,0.888889,7812.5
389,KB1,ARQ,Default,200,0,1,25,0,0.2025,0.888889,7901.23
390,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
391,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
392,KB1,ARQ,Default,200,0,1,25,0,0.1988,0.888889,8048.29
393,KB1,ARQ,Default,200,0,1,25,0,0.2003,0.888889,7988.02
394,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
395,KB1,ARQ,Default,200,0,1,25,0,0.2022,0.888889,7912.96
396,KB1,ARQ,Default,200,0,1,25,0,0.1989,0.888889,8044.24
397,KB1,ARQ,Default,200,0,1,25,0,0.2032,0.888889,7874.02
398,KB1,ARQ,Default,200,0,1,25,0,0.2062,0.888889,7759.46
399,KB1,ARQ,Default,200,0,1,25,0,0.2154,0.888889,7428.04
400,KB1,ARQ,Default,200,0,1,25,0,0.203,0.888889,7881.77
401,KB1,ARQ,Default,200,0,1,25,0,0.2031,0.888889,7877.89
402,KB1,ARQ,Default,200,0,1,25,0,0.1999,0.888889,8004
403,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
404,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
405,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
406,KB1,ARQ,Default,200,0,1,25,0,0.2035,0.888889,7862.41
407,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
408,KB1,ARQ,Default,200,0,1,25,0,0.2007,0.888889,7972.1
409,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
410,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
411,KB1,ARQ,Default,200,0,1,25,0,0.2092,0.888889,7648.18
412,KB1,ARQ,Default,200,0,1,25,0,0.2062,0.888889,7759.46
413,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
414,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
415,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
416,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
417,KB1,ARQ,Default,200,0,1,25,0,0.2036,0.888889,7858.55
418,KB1,ARQ,Default,200,0,1,25,0,0.2034,0.888889,7866.27
419,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
420,KB1,ARQ,Default,200,0,1,25,0,0.2,0.888889,8000
421,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
422,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
423,KB1,ARQ,Default,200,0,1,25,0,0.2031,0.888889,7877.89
424,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
425,KB1,ARQ,Default,200,0,1,25,0,0.2032,0.888889,7874.02
426,KB1,ARQ,Default,200,0,1,25,0,0.2063,0.888889,7755.7
427,KB1,ARQ,Default,200,0,1,25,0,0.2106,0.888889,7597.34
428,KB1,ARQ,Default,200,0,1,25,0,0.2066,0.888889,7744.43
429,KB1,ARQ,Default,200,0,1,25,0,0.2254,0.888889,7098.49
430,KB1,ARQ,Default,200,0,1,25,0,0.1996,0.888889,8016.03
431,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
432,KB1,ARQ,Default,200,0,1,25,0,0.2024,0.888889,7905.14
433,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
434,KB1,ARQ,Default,200,0,1,25,0,0.2038,0.888889,7850.83
435,KB1,ARQ,Default,200,0,1,25,0,0.2034,0.888889,7866.27
436,KB1,ARQ,Default,200,0,1,25,0,0.204,0.888889,7843.14
437,KB1,ARQ,Default,200,0,1,25,0,0.2004,0.888889,7984.03
438,KB1,ARQ,Default,200,0,1,25,0,0.2007,0.888889,7972.1
439,KB1,ARQ,Default,200,0,1,25,0,0.2027,0.888889,7893.44
440,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
441,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
442,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
443,KB1,ARQ,Default,200,0,1,25,0,0.2019,0.888889,7924.72
444,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
445,KB1,ARQ,Default,200,0,1,25,0,0.2025,0.888889,7901.23
446,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
447,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
448,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
449,KB1,ARQ,Default,200,0,1,25,0,0.2,0.888889,8000
450,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
451,KB1,ARQ,Default,200,0,1,25,0,0.2016,0.888889,7936.51
452,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
453,KB1,ARQ,Default,200,0,1,25,0,0.2003,0.888889,7988.02
454,KB1,ARQ,Default,200,0,1,25,0,0.2009,0.888889,7964.16
455,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
456,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
457,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
458,KB1,ARQ,Default,200,0,1,25,0,0.2109,0.888889,7586.53
459,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
460,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
461,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
462,KB1,ARQ,Default,200,0,1,25,0,0.2029,0.888889,7885.66
463,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
464,KB1,ARQ,Default,200,0,1,25,0,0.2003,0.888889,7988.02
465,KB1,ARQ,Default,200,0,1,25,0,0.204,0.888889,7843.14
466,KB1,ARQ,Default,200,0,1,25,0,0.2009,0.888889,7964.16
467,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
468,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
469,KB1,ARQ,Default,200,0,1,25,0,0.2031,0.888889,7877.89
470,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
471,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
472,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
473,KB1,ARQ,Default,200,0,1,25,0,0.2104,0.888889,7604.56
474,KB1,ARQ,Default,200,0,1,25,0,0.2058,0.888889,7774.54
475,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
476,KB1,ARQ,Default,200,0,1,25,0,0.2034,0.888889,7866.27
477,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
478,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
479,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
480,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
481,KB1,ARQ,Default,200,0,1,25,0,0.1997,0.888889,8012.02
482,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
483,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
484,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
485,KB1,ARQ,Default,200,0,1,25,0,0.2026,0.888889,7897.33
486,KB1,ARQ,Default,200,0,1,25,0,0.2024,0.888889,7905.14
487,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
488,KB1,ARQ,Default,200,0,1,25,0,0.2207,0.888889,7249.66
489,KB1,ARQ,Default,200,0,1,25,0,0.3922,0.888889,4079.55
490,KB1,ARQ,Default,200,0,1,25,0,0.203,0.888889,7881.77
491,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
492,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
493,KB1,ARQ,Default,200,0,1,25,0,0.2003,0.888889,7988.02
494,KB1,ARQ,Default,200,0,1,25,0,0.2131,0.888889,7508.21
495,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
496,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
497,KB1,ARQ,Default,200,0,1,25,0,0.2107,0.888889,7593.74
498,KB1,ARQ,Default,200,0,1,25,0,0.207,0.888889,7729.47
499,KB1,ARQ,Default,200,0,1,25,0,0.2034,0.888889,7866.27
500,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
501,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
502,KB1,ARQ,Default,200,0,1,25,0,0.2017,0.888889,7932.57
503,KB1,ARQ,Default,200,0,1,25,0,0.2017,0.888889,7932.57
504,KB1,ARQ,Default,200,0,1,25,0,0.2004,0.888889,7984.03
505,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
506,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
507,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
508,KB1,ARQ,Default,200,0,1,25,0,0.2022,0.888889,7912.96
509,KB1,ARQ,Default,200,0,1,25,0,0.2041,0.888889,7839.29
510,KB1,ARQ,Default,200,0,1,25,0,0.2029,0.888889,7885.66
511,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
512,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
513,KB1,ARQ,Default,200,0,1,25,0,0.2007,0.888889,7972.1
514,KB1,ARQ,Default,200,0,1,25,0,0.2024,0.888889,7905.14
515,KB1,ARQ,Default,200,0,1,25,0,0.2022,0.888889,7912.96
516,KB1,ARQ,Default,200,0,1,25,0,0.2026,0.888889,7897.33
517,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
518,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
519,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
520,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
521,KB1,ARQ,Default,200,0,1,25,0,0.2003,0.888889,7988.02
522,KB1,ARQ,Default,200,0,1,25,0,0.1985,0.888889,8060.45
523,KB1,ARQ,Default,200,0,1,25,0,0.2025,0.888889,7901.23
524,KB1,ARQ,Default,200,0,1,25,0,0.2024,0.888889,7905.14
525,KB1,ARQ,Default,200,0,1,25,0,0.2004,0.888889,7984.03
526,KB1,ARQ,Default,200,0,1,25,0,0.1996,0.888889,8016.03
527,KB1,ARQ,Default,200,0,1,25,0,0.2017,0.888889,7932.57
528,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
529,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
530,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
531,KB1,ARQ,Default,200,0,1,25,0,0.203,0.888889,7881.77
532,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
533,KB1,ARQ,Default,200,0,1,25,0,0.2088,0.888889,7662.84
534,KB1,ARQ,Default,200,0,1,25,0,0.2459,0.888889,6506.71
535,KB1,ARQ,Default,200,0,1,25,0,0.2099,0.888889,7622.68
536,KB1,ARQ,Default,200,0,1,25,0,0.2173,0.888889,7363.09
537,KB1,ARQ,Default,200,0,1,25,0,0.2056,0.888889,7782.1
538,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
539,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
540,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
541,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
542,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
543,KB1,ARQ,Default,200,0,1,25,0,0.2031,0.888889,7877.89
544,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
545,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
546,KB1,ARQ,Default,200,0,1,25,0,0.2536,0.888889,6309.15
547,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
548,KB1,ARQ,Default,200,0,1,25,0,0.2036,0.888889,7858.55
549,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
550,KB1,ARQ,Default,200,0,1,25,0,0.2024,0.888889,7905.14
551,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
552,KB1,ARQ,Default,200,0,1,25,0,0.2038,0.888889,7850.83
553,KB1,ARQ,Default,200,0,1,25,0,0.2003,0.888889,7988.02
554,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
555,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
556,KB1,ARQ,Default,200,0,1,25,0,0.2035,0.888889,7862.41
557,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
558,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
559,KB1,ARQ,Default,200,0,1,25,0,0.1991,0.888889,8036.16
560,KB1,ARQ,Default,200,0,1,25,0,0.2019,0.888889,7924.72
561,KB1,ARQ,Default,200,0,1,25,0,0.1997,0.888889,8012.02
562,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
563,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
564,KB1,ARQ,Default,200,0,1,25,0,0.2004,0.888889,7984.03
565,KB1,ARQ,Default,200,0,1,25,0,0.2026,0.888889,7897.33
566,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
567,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
568,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
569,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
570,KB1,ARQ,Default,200,0,1,25,0,0.208,0.888889,7692.31
571,KB1,ARQ,Default,200,0,1,25,0,0.204,0.888889,7843.14
572,KB1,ARQ,Default,200,0,1,25,0,0.2009,0.888889,7964.16
573,KB1,ARQ,Default,200,0,1,25,0,0.2,0.888889,8000
574,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
575,KB1,ARQ,Default,200,0,1,25,0,0.2084,0.888889,7677.54
576,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
577,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
578,KB1,ARQ,Default,200,0,1,25,0,0.2035,0.888889,7862.41
579,KB1,ARQ,Default,200,0,1,25,0,0.203,0.888889,7881.77
580,KB1,ARQ,Default,200,0,1,25,0,0.2024,0.888889,7905.14
581,KB1,ARQ,Default,200,0,1,25,0,0.2142,0.888889,7469.65
582,KB1,ARQ,Default,200,0,1,25,0,0.205,0.888889,7804.88
583,KB1,ARQ,Default,200,0,1,25,0,0.203,0.888889,7881.77
584,KB1,ARQ,Default,200,0,1,25,0,0.2019,0.888889,7924.72
585,KB1,ARQ,Default,200,0,1,25,0,0.2026,0.888889,7897.33
586,KB1,ARQ,Default,200,0,1,25,0,0.2019,0.888889,7924.72
587,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
588,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
589,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
590,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
591,KB1,ARQ,Default,200,0,1,25,0,0.1999,0.888889,8004
592,KB1,ARQ,Default,200,0,1,25,0,0.2024,0.888889,7905.14
593,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
594,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
595,KB1,ARQ,Default,200,0,1,25,0,0.2039,0.888889,7846.98
596,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
597,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
598,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
599,KB1,ARQ,Default,200,0,1,25,0,0.2004,0.888889,7984.03
600,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
601,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
602,KB1,ARQ,Default,200,0,1,25,0,0.2036,0.888889,7858.55
603,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
604,KB1,ARQ,Default,200,0,1,25,0,0.2584,0.888889,6191.95
605,KB1,ARQ,Default,200,0,1,25,0,0.2155,0.888889,7424.59
606,KB1,ARQ,Default,200,0,1,25,0,0.269,0.888889,5947.96
607,KB1,ARQ,Default,200,0,1,25,0,0.2061,0.888889,7763.22
608,KB1,ARQ,Default,200,0,1,25,0,0.2041,0.888889,7839.29
609,KB1,ARQ,Default,200,0,1,25,0,0.2019,0.888889,7924.72
610,KB1,ARQ,Default,200,0,1,25,0,0.2035,0.888889,7862.41
611,KB1,ARQ,Default,200,0,1,25,0,0.2037,0.888889,7854.69
612,KB1,ARQ,Default,200,0,1,25,0,0.2021,0.888889,7916.87
613,KB1,ARQ,Default,200,0,1,25,0,0.2016,0.888889,7936.51
614,KB1,ARQ,Default,200,0,1,25,0,0.1993,0.888889,8028.1
615,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
616,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
617,KB1,ARQ,Default,200,0,1,25,0,0.21,0.888889,7619.05
618,KB1,ARQ,Default,200,0,1,25,0,0.2247,0.888889,7120.61
619,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
620,KB1,ARQ,Default,200,0,1,25,0,0.2007,0.888889,7972.1
621,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
622,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
623,KB1,ARQ,Default,200,0,1,25,0,0.2016,0.888889,7936.51
624,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
625,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
626,KB1,ARQ,Default,200,0,1,25,0,0.1997,0.888889,8012.02
627,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
628,KB1,ARQ,Default,200,0,1,25,0,0.2022,0.888889,7912.96
629,KB1,ARQ,Default,200,0,1,25,0,0.2028,0.888889,7889.55
630,KB1,ARQ,Default,200,0,1,25,0,0.1996,0.888889,8016.03
631,KB1,ARQ,Default,200,0,1,25,0,0.2026,0.888889,7897.33
632,KB1,ARQ,Default,200,0,1,25,0,0.2013,0.888889,7948.34
633,KB1,ARQ,Default,200,0,1,25,0,0.2029,0.888889,7885.66
634,KB1,ARQ,Default,200,0,1,25,0,0.2029,0.888889,7885.66
635,KB1,ARQ,Default,200,0,1,25,0,0.2001,0.888889,7996
636,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
637,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
638,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
639,KB1,ARQ,Default,200,0,1,25,0,0.2032,0.888889,7874.02
640,KB1,ARQ,Default,200,0,1,25,0,0.2009,0.888889,7964.16
641,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
642,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
643,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
644,KB1,ARQ,Default,200,0,1,25,0,0.2064,0.888889,7751.94
645,KB1,ARQ,Default,200,0,1,25,0,0.2052,0.888889,7797.27
646,KB1,ARQ,Default,200,0,1,25,0,0.1999,0.888889,8004
647,KB1,ARQ,Default,200,0,1,25,0,0.1999,0.888889,8004
648,KB1,ARQ,Default,200,0,1,25,0,0.2048,0.888889,7812.5
649,KB1,ARQ,Default,200,0,1,25,0,0.2026,0.888889,7897.33
650,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
651,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
652,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
653,KB1,ARQ,Default,200,0,1,25,0,0.2,0.888889,8000
654,KB1,ARQ,Default,200,0,1,25,0,0.2022,0.888889,7912.96
655,KB1,ARQ,Default,200,0,1,25,0,0.2144,0.888889,7462.69
656,KB1,ARQ,Default,200,0,1,25,0,0.2091,0.888889,7651.84
657,KB1,ARQ,Default,200,0,1,25,0,0.2108,0.888889,7590.13
658,KB1,ARQ,Default,200,0,1,25,0,0.2092,0.888889,7648.18
659,KB1,ARQ,Default,200,0,1,25,0,0.248,0.888889,6451.61
660,KB1,ARQ,Default,200,0,1,25,0,0.2032,0.888889,7874.02
661,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
662,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
663,KB1,ARQ,Default,200,0,1,25,0,0.2034,0.888889,7866.27
664,KB1,ARQ,Default,200,0,1,25,0,0.1998,0.888889,8008.01
665,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
666,KB1,ARQ,Default,200,0,1,25,0,0.2051,0.888889,7801.07
667,KB1,ARQ,Default,200,0,1,25,0,0.1999,0.888889,8004
668,KB1,ARQ,Default,200,0,1,25,0,0.2022,0.888889,7912.96
669,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
670,KB1,ARQ,Default,200,0,1,25,0,0.2022,0.888889,7912.96
671,KB1,ARQ,Default,200,0,1,25,0,0.2023,0.888889,7909.05
672,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
673,KB1,ARQ,Default,200,0,1,25,0,0.2009,0.888889,7964.16
674,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
675,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
676,KB1,ARQ,Default,200,0,1,25,0,0.2006,0.888889,7976.07
677,KB1,ARQ,Default,200,0,1,25,0,0.2032,0.888889,7874.02
678,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
679,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
680,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
681,KB1,ARQ,Default,200,0,1,25,0,0.2044,0.888889,7827.79
682,KB1,ARQ,Default,200,0,1,25,0,0.2016,0.888889,7936.51
683,KB1,ARQ,Default,200,0,1,25,0,0.1995,0.888889,8020.05
684,KB1,ARQ,Default,200,0,1,25,0,0.2,0.888889,8000
685,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
686,KB1,ARQ,Default,200,0,1,25,0,0.2025,0.888889,7901.23
687,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
688,KB1,ARQ,Default,200,0,1,25,0,0.2012,0.888889,7952.29
689,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
690,KB1,ARQ,Default,200,0,1,25,0,0.2104,0.888889,7604.56
691,KB1,ARQ,Default,200,0,1,25,0,0.2058,0.888889,7774.54
692,KB1,ARQ,Default,200,0,1,25,0,0.2117,0.888889,7557.86
693,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
694,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
695,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
696,KB1,ARQ,Default,200,0,1,25,0,0.2019,0.888889,7924.72
697,KB1,ARQ,Default,200,0,1,25,0,0.2047,0.888889,7816.32
698,KB1,ARQ,Default,200,0,1,25,0,0.1999,0.888889,8004
699,KB1,ARQ,Default,200,0,1,25,0,0.2007,0.888889,7972.1
700,KB1,ARQ,Default,200,0,1,25,0,0.1997,0.888889,8012.02
701,KB1,ARQ,Default,200,0,1,25,0,0.2009,0.888889,7964.16
702,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
703,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
704,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
705,KB1,ARQ,Default,200,0,1,25,0,0.2011,0.888889,7956.24
706,KB1,ARQ,Default,200,0,1,25,0,0.2017,0.888889,7932.57
707,KB1,ARQ,Default,200,0,1,25,0,0.2027,0.888889,7893.44
708,KB1,ARQ,Default,200,0,1,25,0,0.2005,0.888889,7980.05
709,KB1,ARQ,Default,200,0,1,25,0,0.2007,0.888889,7972.1
710,KB1,ARQ,Default,200,0,1,25,0,0.201,0.888889,7960.2
711,KB1,ARQ,Default,200,0,1,25,0,0.202,0.888889,7920.79
712,KB1,ARQ,Default,200,0,1,25,0,0.2018,0.888889,7928.64
713,KB1,ARQ,Default,200,0,1,25,0,0.2002,0.888889,7992.01
714,KB1,ARQ,Default,200,0,1,25,0,0.2008,0.888889,7968.13
715,KB1,ARQ,Default,200,0,1,25,0,0.2004,0.888889,7984.03
716,KB1,ARQ,Default,200,0,1,25,0,0.2014,0.888889,7944.39
717,KB1,ARQ,Default,200,0,1,25,0,0.2015,0.888889,7940.45
