ID,scheme,BER,state,total_frames,retransmission,time(ms),efficiency,throughput
8729,ARQ,0.03,1,50,103,0.5388,0.261438,2969.56
8730,ARQ,0.03,1,50,104,0.541,0.25974,2957.49
8731,ARQ,0.03,1,50,98,0.521,0.27027,3071.02
8732,ARQ,0.03,1,50,104,0.5395,0.25974,2965.71
8733,ARQ,0.03,1,50,129,0.6009,0.223464,2662.67
8734,ARQ,0.03,1,50,111,0.5636,0.248447,2838.89
8735,ARQ,0.03,0,50,126,0.5973,0.227273,2678.72
8736,ARQ,0.03,1,50,136,0.6495,0.215054,2463.43
8737,ARQ,0.03,1,50,112,0.5589,0.246914,2862.77
8738,ARQ,0.03,0,50,160,0.7281,0.190476,2197.5
8739,ARQ,0.03,0,50,126,0.6029,0.227273,2653.84
8740,ARQ,0.03,1,50,129,0.8435,0.223464,1896.86
8741,ARQ,0.03,0,50,112,0.5739,0.246914,2787.94
8742,ARQ,0.03,1,50,104,0.5513,0.25974,2902.23
8743,ARQ,0.03,1,50,98,0.5338,0.27027,2997.38
8744,ARQ,0.03,1,50,81,0.4816,0.305344,3322.26
8745,ARQ,0.03,1,50,122,0.5921,0.232558,2702.25
8746,ARQ,0.03,1,50,122,0.5972,0.232558,2679.17
8747,ARQ,0.03,1,50,128,0.6355,0.224719,2517.7
8748,ARQ,0.03,1,50,88,0.5049,0.289855,3168.94
8749,ARQ,0.03,1,50,100,0.532,0.266667,3007.52
8750,ARQ,0.03,1,50,113,0.5628,0.245399,2842.93
8751,ARQ,0.03,1,50,78,0.4713,0.3125,3394.87
8752,ARQ,0.03,1,50,151,0.7259,0.199005,2204.16
8753,ARQ,0.03,1,50,136,0.8623,0.215054,1855.5
8754,ARQ,0.03,1,50,94,0.6133,0.277778,2608.84
8755,ARQ,0.03,0,50,149,0.8039,0.201005,1990.3
8756,ARQ,0.03,0,50,124,0.7014,0.229885,2281.15
8757,ARQ,0.03,1,50,125,0.6092,0.228571,2626.4
8758,ARQ,0.03,1,50,93,0.5117,0.27972,3126.83
8759,ARQ,0.03,1,50,133,0.6342,0.218579,2522.86
8760,ARQ,0.03,1,50,116,0.6735,0.240964,2375.65
8761,ARQ,0.03,1,50,114,0.909,0.243902,1760.18
8762,ARQ,0.03,1,50,138,0.685,0.212766,2335.77
8763,ARQ,0.03,1,50,129,0.6634,0.223464,2411.82
8764,ARQ,0.03,1,50,119,0.647,0.236686,2472.95
8765,ARQ,0.03,1,50,117,0.5953,0.239521,2687.72
8766,ARQ,0.03,1,50,138,0.635,0.212766,2519.69
8767,ARQ,0.03,0,50,154,0.675,0.196078,2370.37
8768,ARQ,0.03,0,50,138,0.6287,0.212766,2544.93
8769,ARQ,0.03,0,50,140,0.6454,0.210526,2479.08
8770,ARQ,0.03,1,50,103,0.5374,0.261438,2977.3
8771,ARQ,0.03,0,50,124,0.5933,0.229885,2696.78
8772,ARQ,0.03,1,50,113,0.566,0.245399,2826.86
8773,ARQ,0.03,1,50,134,0.622,0.217391,2572.35
8774,ARQ,0.03,1,50,152,0.6771,0.19802,2363.02
8775,ARQ,0.03,1,50,132,0.6248,0.21978,2560.82
8776,ARQ,0.03,0,50,163,0.6975,0.187793,2293.91
